"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"FDV37","OUT018",2735.3531925405
"NCO07","OUT027",4576.16607466005
"FDA20","OUT045",2751.2797176054
"FDZ59","OUT035",2899.57277887726
"NCY17","OUT017",846.037064664643
"FDQ28","OUT035",2608.1919164092
"FDV35","OUT017",2527.64835327709
"FDQ36","OUT013",753.285260098562
"FDD34","OUT018",2688.37183004682
"FDK51","OUT045",4000.1854678693
"FDV31","OUT035",2415.61163980883
"FDR04","OUT035",1514.00812310732
"FDR14","OUT049",946.847139142526
"DRC36","OUT010",454.994922215562
"FDE39","OUT019",288.909796209459
"FDP57","OUT049",1748.24604350112
"FDE57","OUT046",2162.05772834985
"NCN18","OUT046",1607.44114042278
"NCQ05","OUT018",2353.76695375873
"FDW47","OUT035",2037.23491170209
"FDV46","OUT035",2044.35338138898
"NCP29","OUT045",1007.67167455745
"FDE09","OUT018",1609.28452395901
"NCU06","OUT027",5601.43069998585
"FDT19","OUT010",514.768911275972
"DRF15","OUT017",2375.49872399697
"DRI51","OUT013",2781.43941236418
"NCX54","OUT013",1695.41220836793
"DRE01","OUT013",3945.81862343346
"NCB07","OUT045",2821.8963874385
"FDU50","OUT035",1677.18188771292
"FDG40","OUT035",670.601875565919
"FDW10","OUT018",2570.22439337411
"FDX51","OUT013",3010.38995011413
"NCP17","OUT045",1127.73478023587
"FDP21","OUT035",2842.71798974755
"FDL04","OUT045",1608.01266539615
"FDV23","OUT013",2022.97604896212
"FDF24","OUT046",1531.31252277369
"FDH56","OUT027",3213.55060305702
"FDB51","OUT049",987.386367340892
"FDI58","OUT027",2709.9213741509
"FDR20","OUT013",944.115338840306
"FDC51","OUT018",1654.11671084695
"FDB16","OUT027",2320.71699388578
"FDE40","OUT049",991.524071910862
"NCM17","OUT035",788.058859679072
"FDU56","OUT035",2898.18042067203
"FDS32","OUT019",317.905900440672
"FDX02","OUT049",3070.85140642649
"FDT39","OUT027",3599.24137000045
"FDE35","OUT017",961.925404119567
"NCI42","OUT019",535.639596657665
"DRL23","OUT046",1803.26988434103
"FDA10","OUT046",1910.92011884833
"FDA11","OUT013",1378.76071113332
"NCM06","OUT046",2721.11536685502
"NCT05","OUT035",4097.07829447586
"NCQ02","OUT010",465.437621132358
"NCY06","OUT049",2321.17619056336
"FDY56","OUT035",4637.22592033606
"FDL02","OUT035",2231.61337060636
"NCI06","OUT035",2949.85876481017
"FDQ14","OUT045",2177.94820403753
"FDQ12","OUT017",3364.8056794887
"FDP36","OUT046",838.363507432268
"FDK21","OUT027",5672.49741353331
"FDO40","OUT045",2535.98743396492
"NCK54","OUT019",320.668320030312
"FDY09","OUT018",2687.13828020097
"NCW30","OUT049",4175.76878608274
"NCC55","OUT027",1671.62634003107
"FDE58","OUT018",1647.16156792283
"FDR39","OUT013",3306.70714197115
"FDU28","OUT049",3201.2602997005
"FDH08","OUT017",3236.1524319641
"FDG35","OUT045",3146.90904316156
"FDG22","OUT049",781.147150102972
"FDC34","OUT035",3006.08625913796
"FDP15","OUT018",3490.03132626767
"FDK34","OUT010",533.176943114804
"FDU45","OUT035",2050.51522458658
"FDQ04","OUT027",1678.56397897893
"FDX22","OUT018",2788.79195766327
"FDB45","OUT017",1703.34731976095
"NCH43","OUT027",5416.5281903951
"DRE60","OUT046",3852.5850155518
"FDD17","OUT027",5781.18612177374
"NCM54","OUT017",2082.01544366507
"NCH55","OUT013",1900.3508687163
"NCT06","OUT017",2872.00676716915
"FDA48","OUT027",4976.29544249199
"FDY58","OUT027",5970.59520711197
"FDO25","OUT045",3410.77995683419
"FDN50","OUT045",1534.53341731707
"FDH35","OUT035",2941.2644359327
"FDK09","OUT045",3897.90974283552
"FDO16","OUT013",1594.03074223045
"FDW11","OUT045",1020.80450483607
"FDU47","OUT027",3293.60275883469
"NCQ42","OUT010",251.345069819034
"FDK55","OUT027",2746.19085837291
"FDN08","OUT049",2072.2800822726
"FDT57","OUT045",3715.74796449848
"FDJ12","OUT018",3019.52647729946
"DRL59","OUT017",919.737298746154
"NCN53","OUT046",860.039002139933
"FDO51","OUT010",141.583548001837
"FDK56","OUT017",3074.24247871416
"FDY12","OUT035",822.094153529787
"FDU15","OUT035",834.780364588266
"FDQ19","OUT046",3762.21532462536
"DRF15","OUT045",2184.4849364653
"DRE25","OUT019",210.916990050186
"FDK57","OUT018",1775.12864297816
"FDD33","OUT010",530.528276215471
"FDR34","OUT027",5568.0319746999
"FDU04","OUT045",1699.61998898742
"FDE35","OUT019",179.432728578062
"NCD31","OUT035",3393.82335013506
"FDJ56","OUT035",1992.26246916966
"NCU53","OUT046",2521.26610482721
"FDD39","OUT035",3351.35840962435
"NCU17","OUT019",263.927700161024
"FDJ20","OUT046",2098.79166659236
"NCW41","OUT018",2409.37679966373
"FDL52","OUT035",800.033644243602
"FDS39","OUT035",2123.02391895719
"DRJ47","OUT045",2743.50925599271
"FDP13","OUT010",138.180044493524
"DRK39","OUT010",202.532190787532
"FDF28","OUT010",262.1307643212
"FDB09","OUT045",1489.76994135673
"FDM51","OUT046",1417.34274900878
"DRM49","OUT018",762.138813703258
"DRF23","OUT013",2694.31629063086
"DRH01","OUT035",3004.41364596018
"FDH12","OUT027",2627.69346408091
"FDA28","OUT019",273.874900138427
"FDW37","OUT018",1292.60828983153
"FDF02","OUT046",1798.38539782421
"DRL37","OUT046",757.531218632562
"NCF43","OUT046",1996.38420732698
"FDH08","OUT010",485.450656844418
"FDR34","OUT019",537.656997013261
"NCK19","OUT049",3484.76235167264
"NCD55","OUT018",687.069199949903
"FDT27","OUT049",3731.2371833396
"FDQ57","OUT045",1866.26536986387
"FDA47","OUT035",2628.74498304525
"DRG15","OUT027",2202.44136195246
"FDE05","OUT018",1938.2535385848
"FDN46","OUT046",1700.24097505495
"FDX27","OUT027",2762.32669572488
"FDT51","OUT045",1683.67024224988
"FDU33","OUT013",846.565442596829
"FDJ16","OUT027",1931.94382444156
"FDD20","OUT019",287.784073381631
"FDT36","OUT049",705.7725054459
"DRF15","OUT027",3770.26638442412
"FDN52","OUT010",204.023464781265
"FDC22","OUT027",4983.09783358635
"FDX15","OUT045",2671.47687606709
"FDT13","OUT013",3313.28616609813
"FDU04","OUT017",2090.51356856713
"FDU31","OUT019",432.102778062731
"FDW59","OUT027",2497.23941841415
"NCO29","OUT046",2567.53801578532
"FDL15","OUT035",2716.28336143963
"FDI41","OUT049",2672.93214235357
"FDQ48","OUT049",1906.5643932621
"DRI39","OUT013",740.47125012583
"FDI08","OUT013",4325.22340257433
"FDC21","OUT049",1700.82653206097
"FDF58","OUT035",1276.23341584128
"FDS08","OUT010",453.850131930882
"FDE47","OUT045",1900.91219245786
"NCP18","OUT019",310.707151970336
"NCR41","OUT013",1493.24710498893
"FDA27","OUT013",3463.50923307891
"FDA43","OUT035",3086.64516315137
"FDA49","OUT045",1613.30239773933
"NCE55","OUT018",2752.10571623112
"DRM49","OUT027",1692.47681196965
"FDF22","OUT027",5244.47500499157
"FDQ15","OUT018",1222.48791026377
"NCS54","OUT017",3424.92253648019
"NCY05","OUT013",653.569086659324
"FDR45","OUT046",3392.60336574891
"FDK57","OUT049",2319.18139016364
"FDF41","OUT010",526.386882711558
"FDV21","OUT046",2257.0619881203
"FDD51","OUT046",802.403707321667
"FDF33","OUT046",2021.8536434715
"FDA38","OUT046",3682.27427234423
"FDR56","OUT045",3238.71620386273
"NCN41","OUT017",2120.02298011146
"FDC60","OUT027",2508.1197631241
"FDB47","OUT045",2908.71527063448
"DRH01","OUT013",3186.5781945137
"FDW08","OUT046",1443.50975387612
"FDF38","OUT027",1706.02895422733
"FDY32","OUT017",2612.4605711627
"FDG34","OUT049",1896.14086528386
"FDG47","OUT019",532.726763569375
"NCF18","OUT035",3214.29126506883
"FDL39","OUT019",520.833930012509
"NCH55","OUT035",2034.25053301785
"DRJ35","OUT049",906.601307142067
"FDS44","OUT035",4018.23053779673
"DRE01","OUT018",3373.15655612416
"FDY39","OUT013",3011.95725892445
"FDY32","OUT018",2401.72480012148
"FDR33","OUT027",3135.5856709315
"NCP50","OUT049",1310.20887734875
"FDZ47","OUT018",1509.32954970198
"FDU57","OUT049",2638.63879343074
"FDY44","OUT013",2992.53406560022
"DRH59","OUT018",1011.56264225931
"FDB03","OUT027",5802.61924219904
"FDY46","OUT045",2455.24497500325
"FDM39","OUT045",2513.6761246374
"FDY36","OUT035",1266.75988867437
"NCM55","OUT035",3029.59415805915
"FDJ50","OUT010",208.032981723191
"DRL60","OUT013",2443.87806323515
"NCJ54","OUT049",3508.51325838082
"FDX59","OUT017",629.038514132574
"FDI07","OUT013",3393.31938460672
"DRF51","OUT010",156.594688798189
"FDM14","OUT017",1821.11725891498
"FDP21","OUT045",3259.66253055357
"FDE40","OUT035",1166.80828671607
"FDE05","OUT035",2501.37156907574
"FDM13","OUT027",3122.01147474691
"FDC34","OUT027",3906.46653227605
"NCI55","OUT018",1719.65912948577
"NCE43","OUT018",2251.71627633425
"FDW58","OUT018",1430.14606907758
"FDG60","OUT045",3717.88052469262
"FDV31","OUT017",2459.54757869439
"FDR47","OUT013",2753.33375899846
"FDM60","OUT019",140.380071042722
"NCF06","OUT018",2874.75890640687
"NCN26","OUT027",2595.55753884884
"FDQ59","OUT049",1465.0812532944
"FDF09","OUT046",802.74595406766
"NCS06","OUT017",4305.68948321794
"FDT44","OUT046",1619.82451604821
"FDI19","OUT017",3918.30069819904
"FDT22","OUT017",921.523005931996
"NCF54","OUT027",4550.7528933565
"DRG25","OUT045",2751.85462818239
"FDB59","OUT017",3051.90612230734
"FDQ37","OUT017",3543.94406708581
"FDP56","OUT035",811.398873015989
"FDW44","OUT035",2601.59975396927
"FDJ26","OUT010",498.336431615886
"FDU43","OUT018",2757.8916066651
"FDW33","OUT045",1497.55027022554
"NCX53","OUT027",3319.64713678281
"FDN56","OUT010",381.664418638165
"DRF15","OUT049",2665.51616641486
"FDO33","OUT017",1811.08819526423
"FDZ39","OUT010",244.298459841492
"NCJ19","OUT017",1048.04142505763
"FDU01","OUT035",3478.33488489181
"FDT12","OUT035",3927.06985317897
"NCM18","OUT018",922.066821127541
"FDP19","OUT017",2446.66698851909
"NCR42","OUT049",747.963175400341
"FDN10","OUT046",1972.16346329704
"FDG44","OUT017",965.321158290276
"FDQ10","OUT046",2779.60449829752
"DRH13","OUT049",1575.43655025023
"FDT52","OUT013",3666.85658714827
"FDM56","OUT045",1757.49615303052
"NCO43","OUT010",295.114990251869
"NCV29","OUT035",2996.55035220409
"NCF06","OUT013",4048.97155285945
"FDO50","OUT035",1480.23842660298
"FDT59","OUT013",3723.67327895871
"FDX40","OUT027",1724.05327496135
"FDE50","OUT017",3436.62376427457
"FDX51","OUT017",3191.490242078
"NCD30","OUT018",1468.3595575226
"FDK15","OUT013",1734.94937440317
"FDL12","OUT045",1243.7310099003
"FDK46","OUT017",4324.27017904362
"DRH49","OUT010",181.846209665599
"FDQ57","OUT046",2514.12756364447
"FDY59","OUT017",1665.81823758361
"FDO09","OUT018",3571.28797823759
"NCG30","OUT035",1886.03637119813
"FDM09","OUT017",2693.8119494652
"NCN17","OUT027",2770.73562891855
"NCS42","OUT013",1500.79394647332
"FDD02","OUT019",292.613573086867
"FDE34","OUT013",3514.90658946376
"FDU38","OUT045",2665.46609834026
"FDB33","OUT046",2546.21049692805
"NCJ29","OUT017",1395.92355534746
"FDZ27","OUT035",795.580970087778
"FDI40","OUT013",1722.50808981668
"FDG22","OUT013",773.141798066437
"FDT51","OUT017",1807.69436347653
"FDF20","OUT018",3010.41519445797
"FDV50","OUT035",1662.6388459598
"FDT02","OUT049",740.024550752112
"DRC49","OUT017",2286.49041918225
"FDF26","OUT049",2530.88488345942
"FDV52","OUT035",1982.98123428878
"FDX59","OUT049",743.177963790055
"FDV25","OUT035",3993.69365052644
"FDW23","OUT027",1703.4703309842
"FDE53","OUT018",1393.88418506296
"FDA19","OUT017",2072.56926109902
"FDH22","OUT046",1934.27340193722
"NCO41","OUT013",1577.48184977567
"FDX12","OUT017",4527.62640157511
"FDF17","OUT013",2919.33712386609
"FDS11","OUT045",3513.80583704883
"FDR51","OUT035",2658.25921827741
"FDT49","OUT010",235.484674814584
"FDC56","OUT013",2025.65536609402
"FDR13","OUT027",2884.64202022499
"FDQ60","OUT035",2087.10593586374
"FDN38","OUT049",4159.67934946357
"NCL29","OUT013",2338.06136655019
"FDO13","OUT027",4178.57014574945
"FDE26","OUT018",2036.03270728519
"FDA31","OUT010",434.969772734702
"FDX14","OUT035",1357.34412212207
"FDA34","OUT045",3184.6579086062
"FDF26","OUT013",2305.37261782948
"FDE38","OUT045",2464.52838325345
"DRI11","OUT046",2126.88502347543
"FDQ60","OUT027",2777.30216150908
"FDL21","OUT027",1589.72206146254
"DRC12","OUT027",5171.3648506462
"FDC47","OUT046",3250.40321980726
"FDE57","OUT045",1791.57484164736
"FDT14","OUT045",2091.46012554786
"NCZ53","OUT046",3443.3425316332
"FDE28","OUT018",3735.38298515242
"FDR19","OUT035",2621.24662800923
"NCF54","OUT019",380.386110218483
"FDZ08","OUT046",1262.59874450884
"NCJ05","OUT018",2483.8877185193
"FDF59","OUT046",1910.44181098431
"NCO05","OUT035",2090.44479563017
"FDW24","OUT018",849.977913343811
"NCX42","OUT018",2781.70478207723
"NCA53","OUT035",975.573968278312
"FDI45","OUT019",401.92466871065
"FDG46","OUT046",2355.6140850803
"FDM20","OUT010",563.283288069423
"FDW11","OUT010",223.058310328366
"FDX08","OUT035",3115.42487385774
"NCK17","OUT035",677.499869527653
"FDK32","OUT018",2261.51427840056
"NCA42","OUT035",2748.61390557163
"DRI01","OUT035",2932.98789749337
"NCL55","OUT049",3985.56926618705
"DRE25","OUT018",1344.97599793949
"FDD14","OUT017",3188.03781957808
"FDB10","OUT046",3441.96672891502
"DRN11","OUT035",2528.11928046095
"FDP38","OUT018",825.609492746665
"NCA30","OUT017",2921.87771206409
"FDT15","OUT017",2944.97323491236
"NCP55","OUT018",861.03426989291
"FDF12","OUT035",2467.07017386894
"FDM21","OUT018",3217.43016822844
"FDX56","OUT035",3784.62660938911
"FDF10","OUT017",2744.83618969681
"FDT32","OUT045",3078.64254056368
"FDM51","OUT018",1365.14898499149
"NCR50","OUT018",2382.82717085451
"FDI19","OUT049",3696.57869088359
"FDX21","OUT017",1663.43948799847
"FDR31","OUT035",2542.18062287323
"FDY02","OUT013",4319.52291933075
"NCA29","OUT045",3294.5612554585
"NCX17","OUT046",3203.11062921623
"FDM12","OUT045",2533.65698444797
"FDI53","OUT027",3845.31902161902
"NCU30","OUT049",2907.45806302373
"FDC56","OUT027",3373.19743155327
"FDK27","OUT018",1533.65328920635
"NCK18","OUT017",3100.96948021487
"FDB52","OUT019",512.347287676212
"DRG25","OUT027",5578.87057650315
"FDZ13","OUT049",955.270171968718
"FDB57","OUT019",510.950207687957
"FDR40","OUT046",1410.58964494385
"NCO14","OUT019",142.063337761238
"NCN19","OUT045",2619.01471630645
"FDQ28","OUT019",305.794929352854
"FDO13","OUT018",2419.91190711128
"FDK48","OUT013",1162.09703330493
"FDU07","OUT018",2305.33368144689
"FDW20","OUT046",2379.16646487942
"FDV12","OUT010",206.130397270583
"FDH24","OUT013",2499.09402916352
"FDV59","OUT049",3525.81229080251
"FDK57","OUT045",1618.41557274727
"FDL16","OUT027",1716.36295043152
"NCQ17","OUT046",2377.84228791585
"FDJ15","OUT018",2575.36686623083
"FDX24","OUT049",1487.7807141931
"FDT47","OUT046",1896.49300669966
"FDT10","OUT049",1046.19172120592
"FDZ37","OUT018",1327.45362891934
"FDW43","OUT027",5724.42262782802
"DRN36","OUT017",1630.07808114667
"FDJ14","OUT045",1308.31177707442
"FDA32","OUT013",3406.77889391321
"FDJ38","OUT019",548.467291038634
"FDQ57","OUT017",2321.0913629545
"NCQ41","OUT019",599.533476176411
"FDG56","OUT049",1093.11237312806
"DRC13","OUT027",2835.9922412227
"FDV55","OUT035",2578.85355512101
"FDQ49","OUT045",2419.12631745559
"FDE29","OUT010",183.693775049388
"FDR03","OUT013",3663.34925267836
"FDD45","OUT049",1498.55002955724
"FDN38","OUT010",566.725049355447
"FDT56","OUT046",813.655481088193
"FDT48","OUT045",3199.94306610709
"FDU03","OUT049",3503.41706214437
"FDC56","OUT010",252.994503748588
"NCO43","OUT027",2560.57804370208
"FDQ27","OUT017",1889.27965929961
"FDR03","OUT046",2930.53233938642
"DRH23","OUT010",181.111199556164
"FDG22","OUT045",684.790607015205
"NCJ42","OUT013",1391.91083330769
"FDR24","OUT046",1471.11843328171
"FDW60","OUT035",2950.10132418426
"FDJ08","OUT013",3220.88720601819
"DRL59","OUT018",894.750430782782
"FDG60","OUT010",494.871410963478
"FDW27","OUT017",2660.75694964925
"FDX14","OUT018",1199.87805667977
"FDC20","OUT013",853.703559444066
"NCS29","OUT018",3548.76256619274
"FDJ56","OUT046",1653.76744315242
"FDB20","OUT019",226.989442733672
"FDL28","OUT027",5693.67542843091
"FDW01","OUT018",2091.77581925492
"FDL03","OUT046",2802.81000475339
"FDX22","OUT049",4110.69306655181
"FDJ21","OUT035",3054.45658533778
"FDR31","OUT045",2531.77324581929
"FDG21","OUT035",3039.64120888281
"FDS22","OUT027",1649.50971461719
"FDK08","OUT035",1728.92131548838
"FDE17","OUT018",2083.28980677051
"NCN30","OUT017",1582.01290103009
"FDT50","OUT046",1317.95610248812
"NCX42","OUT049",2956.99650468087
"FDJ12","OUT035",3513.97475110345
"NCA18","OUT027",2908.01621114731
"FDP23","OUT019",457.956907005447
"FDX12","OUT013",3794.86775836336
"FDN40","OUT018",2240.57576831358
"FDV48","OUT035",1323.98616332821
"NCY54","OUT013",2952.79915503984
"FDL16","OUT010",175.385144055809
"FDR45","OUT018",2500.95712050184
"FDJ52","OUT046",2405.93866449269
"DRG01","OUT017",1409.75389848029
"FDP52","OUT013",3724.6423747846
"FDU58","OUT017",3148.02885129094
"FDL02","OUT045",1666.29843780318
"FDG28","OUT013",3647.88378260976
"FDA19","OUT035",2050.25045093816
"FDW46","OUT027",2154.12817014051
"NCD43","OUT049",1568.30446478186
"DRG39","OUT013",803.493022441594
"NCF55","OUT049",834.308982126485
"FDJ07","OUT046",2120.99844897169
"FDE08","OUT046",2329.94045881152
"FDP56","OUT019",160.698920769811
"FDT45","OUT045",871.551593725136
"FDF17","OUT018",2755.16749751733
"FDX44","OUT046",1338.73880890243
"FDM28","OUT027",5041.09779792156
"FDI36","OUT049",3314.07114262227
"FDS07","OUT045",1680.23081050815
"FDD36","OUT045",2048.20959701358
"FDW11","OUT046",1067.85895279429
"FDN40","OUT049",2383.23861064874
"NCQ18","OUT049",1628.13947302931
"NCQ54","OUT017",3470.66209414938
"NCS42","OUT045",1650.89044189699
"DRH39","OUT010",187.617690577872
"FDC09","OUT027",2811.19076099776
"FDT08","OUT010",332.847153283435
"FDC08","OUT035",4204.5912198321
"FDT20","OUT017",663.256262065711
"FDS35","OUT035",1236.01665735398
"FDX58","OUT018",2954.52010151855
"FDW58","OUT046",1961.08290205766
"DRD27","OUT046",1605.10738738386
"FDH32","OUT019",230.169912096586
"FDS26","OUT035",4616.93706937477
"FDQ31","OUT046",1443.45145284372
"FDP11","OUT018",3374.53871921244
"FDD58","OUT017",1560.84055971095
"FDM33","OUT045",3258.3576944188
"FDZ16","OUT049",3601.44879427667
"NCS29","OUT010",547.959982513072
"NCM18","OUT019",185.339174352675
"FDP11","OUT049",3221.11536858579
"NCC42","OUT017",2249.01566064977
"DRM23","OUT046",2553.34844151113
"NCN55","OUT027",4503.85811866871
"FDK46","OUT013",4102.40811972187
"FDR01","OUT046",3724.2043719086
"NCA05","OUT045",2044.86138773733
"NCP43","OUT017",3013.22429247613
"FDR12","OUT010",361.157226736218
"FDQ01","OUT013",3584.86598238149
"FDM13","OUT046",1855.34950678685
"FDQ19","OUT017",4007.28474593105
"FDK56","OUT019",438.335261532843
"NCX06","OUT010",495.156666764569
"FDO56","OUT027",3238.11830348934
"FDU45","OUT045",1992.04951309144
"FDI16","OUT019",171.153556385636
"FDL32","OUT046",1986.162385282
"FDA07","OUT046",2440.18602156605
"FDA14","OUT045",2203.9090373742
"FDV46","OUT027",3259.20209500017
"NCO07","OUT035",3513.91228089819
"NCP41","OUT046",1935.5994112901
"FDY60","OUT018",1640.86674576526
"FDN38","OUT017",3366.57158728955
"FDO15","OUT046",1264.93201571412
"FDT60","OUT013",2316.04514401594
"FDA55","OUT035",4624.16533819559
"FDE02","OUT010",218.568387325496
"DRJ39","OUT049",3245.27703842284
"FDV34","OUT035",1371.25623386568
"FDS20","OUT027",4749.20299376168
"FDF02","OUT027",3025.77226080006
"FDW40","OUT017",2454.89032608989
"NCB43","OUT046",2749.08637520277
"FDR58","OUT017",1543.46467315086
"DRJ59","OUT035",762.929387573749
"NCD30","OUT017",1805.04497627944
"FDE14","OUT017",1873.86723638635
"FDC28","OUT018",1461.41877182081
"FDU16","OUT018",1284.99941653445
"NCD19","OUT035",894.382130598217
"FDU21","OUT046",721.950237766618
"FDV59","OUT027",4929.44751068929
"FDU03","OUT045",2854.11209097307
"FDC33","OUT010",591.550914304755
"NCR42","OUT035",653.957623227031
"DRH59","OUT035",1376.81876976608
"NCM31","OUT035",2106.01249760145
"FDS50","OUT035",3225.01861411402
"FDP39","OUT046",920.217130599845
"FDQ55","OUT013",2002.06869632866
"FDV36","OUT019",266.456667973946
"FDI05","OUT027",2290.69506555358
"FDS45","OUT027",2684.55403647207
"FDA39","OUT045",793.343598672684
"FDC37","OUT010",222.830965321837
"FDJ60","OUT027",4289.66974248223
"DRQ35","OUT046",2086.62569411174
"NCJ06","OUT046",1946.49268163576
"NCY42","OUT018",2080.28269186732
"DRM37","OUT049",3426.66267910175
"FDR14","OUT045",919.511468590056
"FDE51","OUT049",771.79853625522
"FDT33","OUT017",2734.27246966314
"FDR08","OUT013",1725.93787302216
"FDE36","OUT010",408.37183937441
"FDL22","OUT019",273.725080987987
"FDR44","OUT013",2171.94954331445
"FDI56","OUT019",256.886755278444
"FDE47","OUT010",277.197643787877
"FDV27","OUT010",215.131494388112
"FDV10","OUT049",852.290358196111
"FDC40","OUT045",1307.22533420257
"NCX41","OUT013",3264.66483072945
"NCQ38","OUT027",2620.16042276677
"FDV12","OUT027",2691.85255304988
"FDE52","OUT017",1443.41763375381
"FDG20","OUT027",4590.80542004897
"FDV16","OUT027",1561.71883690173
"FDI32","OUT017",2381.34928035079
"FDJ32","OUT049",1098.83361919389
"FDN39","OUT018",2325.90981615478
"FDY34","OUT017",2871.3222179766
"FDC14","OUT035",781.470836501901
"FDA55","OUT017",4918.15629513857
"FDZ50","OUT010",572.248765766175
"DRG13","OUT049",2427.42839829759
"FDP01","OUT013",2339.1158877089
"NCG54","OUT017",2752.63283386545
"FDM13","OUT045",1746.58791931457
"NCO18","OUT027",4967.68900065867
"NCW41","OUT013",2590.97927984216
"FDM52","OUT027",3930.48288717115
"NCF55","OUT035",767.053340378926
"FDT09","OUT046",2185.98652026628
"NCM19","OUT035",1750.70641971054
"FDW12","OUT018",1980.81059633305
"FDP15","OUT019",668.264027954883
"FDK36","OUT045",871.853489034762
"FDZ25","OUT035",2772.11657838873
"NCW06","OUT049",3392.42200374282
"FDW60","OUT046",3245.27382742273
"DRC49","OUT013",2489.8944232644
"NCT17","OUT035",3044.7243829615
"NCN06","OUT018",2384.13269476627
"FDC45","OUT013",2880.20793373359
"DRJ47","OUT019",473.029614900504
"NCF06","OUT045",3246.21681475544
"FDE21","OUT010",259.468740333424
"DRG27","OUT013",726.534794020532
"FDW40","OUT049",2181.2308245278
"NCO53","OUT046",2854.21947704529
"FDE23","OUT049",889.90268439083
"FDQ16","OUT046",1749.04750267042
"FDS26","OUT045",3785.01579110805
"FDZ13","OUT010",155.384798379106
"FDS14","OUT049",2425.20081455018
"FDC10","OUT045",1602.83493818991
"FDY16","OUT049",3113.35477578326
"FDJ20","OUT035",2113.81946090365
"FDV43","OUT035",737.9473184578
"FDZ32","OUT027",2795.31521406304
"FDR23","OUT046",2805.32035334023
"FDN24","OUT035",886.255755767176
"FDE34","OUT027",5099.50998515713
"FDU31","OUT013",3257.39103936009
"FDW33","OUT018",1550.49409777458
"FDU26","OUT046",1749.04175174229
"FDE20","OUT027",4789.66225307192
"NCW05","OUT035",2004.59205309068
"FDB22","OUT018",2510.61966269648
"FDO56","OUT046",2108.67700722099
"FDA19","OUT027",3753.41273986351
"DRI39","OUT045",926.413455187789
"FDH52","OUT018",839.919884173967
"FDZ50","OUT035",3842.22921318367
"NCN42","OUT035",2703.7353452118
"FDB53","OUT013",2583.76840874125
"DRG11","OUT017",1987.28775515884
"DRK11","OUT027",3555.7844146317
"FDQ60","OUT017",2074.78602979053
"FDT36","OUT017",701.652461746228
"DRG25","OUT018",2931.74891979682
"DRJ23","OUT046",2960.2163874402
"FDG05","OUT035",2485.31375692079
"NCK06","OUT018",1939.83982499725
"FDU52","OUT017",2390.49806520545
"FDW07","OUT018",1282.64680172517
"NCM17","OUT045",794.640478714456
"FDA22","OUT045",2909.13372209534
"NCA41","OUT018",2713.58238057633
"FDF38","OUT035",829.260244268962
"FDH52","OUT046",1077.47765768293
"FDY58","OUT019",575.545899423257
"FDZ16","OUT045",3333.41606871837
"NCM18","OUT017",1150.74091085554
"FDA22","OUT018",2351.17068805484
"NCJ43","OUT035",2923.86027578168
"FDI34","OUT027",5951.45163652777
"FDG56","OUT046",1141.91530371833
"FDS34","OUT046",2052.9652950742
"DRC01","OUT035",938.771645754864
"FDQ04","OUT035",813.403863885959
"FDK04","OUT035",841.929314588955
"FDT51","OUT049",1933.66314426786
"FDV26","OUT017",3623.33722420821
"FDS04","OUT049",2006.85271274156
"FDW43","OUT018",2862.87482840185
"FDQ28","OUT010",344.763594046639
"NCK06","OUT017",2031.43072984774
"FDS23","OUT018",1977.49944932604
"FDZ36","OUT019",524.731225087007
"FDE56","OUT018",837.304644157771
"FDW10","OUT027",5008.9998413154
"NCN14","OUT045",2712.16792955664
"NCQ18","OUT045",1660.36448547124
"FDW08","OUT017",1704.46929896761
"FDU43","OUT035",4410.37672325525
"FDR33","OUT010",285.19342460242
"FDM24","OUT010",366.404970319993
"NCZ05","OUT046",1759.64157838873
"NCV41","OUT035",2028.65318370232
"FDV11","OUT018",2871.06068420142
"NCY05","OUT035",684.635693568199
"FDV44","OUT018",2734.67100091211
"FDW32","OUT049",1412.43548540092
"NCU18","OUT027",3329.53940290833
"NCC43","OUT035",4068.74162525867
"FDW19","OUT013",1799.92900430441
"FDN31","OUT035",3099.18633543982
"FDI48","OUT045",828.975888879518
"FDS24","OUT017",1356.35939495016
"FDF46","OUT049",1935.75488897606
"DRG23","OUT017",2165.19966445934
"FDG14","OUT018",2376.23919300452
"NCY30","OUT049",3195.94091923392
"FDO28","OUT018",1625.14598110532
"DRD24","OUT035",2131.89470088134
"FDI33","OUT049",1461.7523742249
"FDN32","OUT046",2822.24884955103
"FDR16","OUT045",3912.40182746679
"FDF26","OUT046",2401.43186306803
"NCN29","OUT018",791.422793619573
"FDE20","OUT045",2967.78154149385
"FDA46","OUT046",3230.61834277245
"FDU28","OUT045",2502.80886234223
"FDQ48","OUT045",1617.18245968042
"FDV36","OUT013",2131.08671945702
"FDR14","OUT018",832.88764894123
"FDP23","OUT017",3726.91541078319
"FDP56","OUT013",871.840689377357
"FDK48","OUT010",175.145248430721
"FDR48","OUT046",2731.11361039042
"NCY29","OUT049",901.080915547828
"FDM22","OUT018",817.40907065273
"DRJ01","OUT013",2591.13308050187
"FDZ43","OUT045",3927.16680153242
"FDV03","OUT035",2834.78554323642
"FDX11","OUT027",4879.98946622603
"NCA41","OUT027",4785.03118326911
"FDE38","OUT017",2455.44013491266
"FDI27","OUT018",796.532509287553
