"Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"NCM17","OUT035",800.949362922168
"FDU56","OUT035",2878.60045949591
"FDS32","OUT019",317.645248085838
"FDX02","OUT049",3114.86283409789
"FDT39","OUT027",3676.87475239935
"FDE35","OUT017",929.415275873944
"NCI42","OUT019",536.765983282465
"DRL23","OUT046",1826.61822713059
"FDA10","OUT046",1973.76850079336
"FDA11","OUT013",1410.5951591727
"NCM06","OUT046",2763.25704420997
"NCT05","OUT035",4109.46299229975
"NCQ02","OUT010",462.710186687284
"NCY06","OUT049",2280.18310644824
"FDY56","OUT035",4651.58015428814
"FDL02","OUT035",2303.49097059789
"NCI06","OUT035",2982.51750626436
"FDQ14","OUT045",2182.10843867096
"FDQ12","OUT017",3237.10385922049
"FDP36","OUT046",863.369093693353
"FDK21","OUT027",5573.59319340674
"FDO40","OUT045",2555.52030676911
"NCK54","OUT019",308.268546016319
"FDY09","OUT018",2628.60875829562
"NCW30","OUT049",3962.66370361372
"NCC55","OUT027",1633.35108589217
"FDE58","OUT018",1760.37215676487
"FDR39","OUT013",3308.41742189276
"FDU28","OUT049",3213.03042760056
"FDH08","OUT017",3171.46833382826
"FDG35","OUT045",3115.54332589696
"FDG22","OUT049",768.253195594171
"FDC34","OUT035",2915.11538538041
"FDP15","OUT018",3478.11420834319
"FDK34","OUT010",542.642576978221
"FDU45","OUT035",2039.38423100838
"FDQ04","OUT027",1672.86408098204
"FDX22","OUT018",2774.65924252326
"FDB45","OUT017",1709.6973160897
"NCH43","OUT027",5318.25301501684
"DRE60","OUT046",3895.18595325355
"FDD17","OUT027",5776.63233927414
"NCM54","OUT017",2064.52174599322
"NCH55","OUT013",1793.2529671115
"NCT06","OUT017",2766.94675390371
"FDA48","OUT027",4957.85457508597
"FDY58","OUT027",5868.62597642133
"FDO25","OUT045",3359.03001341615
"FDN50","OUT045",1525.93310534815
"FDH35","OUT035",3065.57613317345
"FDK09","OUT045",3996.4491544617
"FDO16","OUT013",1554.89216910735
"FDW11","OUT045",1042.67519125459
"FDU47","OUT027",3374.14888187645
"NCQ42","OUT010",250.618599496744
"FDK55","OUT027",2797.57236004311
"FDN08","OUT049",2016.52163338448
"FDT57","OUT045",3920.44091214312
"FDJ12","OUT018",2944.46112206408
"DRL59","OUT017",960.371632547616
"NCN53","OUT046",926.725847051441
"FDO51","OUT010",140.593951053671
"FDK56","OUT017",3103.75608141379
"FDY12","OUT035",851.713738744413
"FDU15","OUT035",819.703486568081
"FDQ19","OUT046",3714.57883903072
"DRF15","OUT045",2280.24576124487
"DRE25","OUT019",207.474726675603
"FDK57","OUT018",1810.0334824555
"FDD33","OUT010",536.37830259185
"FDR34","OUT027",5557.55371150309
"FDU04","OUT045",1758.24691785945
"FDE35","OUT019",190.274463917201
"NCD31","OUT035",3360.72431247524
"FDJ56","OUT035",1995.50964876394
"NCU53","OUT046",2604.50068263338
"FDD39","OUT035",3247.71636578257
"NCU17","OUT019",268.246725646074
"FDJ20","OUT046",2081.00267076666
"NCW41","OUT018",2424.97763273115
"FDL52","OUT035",810.182832577097
"FDS39","OUT035",2237.52620926999
"DRJ47","OUT045",2747.72907276982
"FDP13","OUT010",133.063448735269
"DRK39","OUT010",194.464360145377
"FDF28","OUT010",256.943553450153
"FDB09","OUT045",1558.72467924237
"FDM51","OUT046",1409.26608595224
"DRM49","OUT018",775.559015683408
"DRF23","OUT013",2668.2673849853
"DRH01","OUT035",2894.19857922302
"FDH12","OUT027",2716.25989398791
"FDA28","OUT019",266.010531237388
"FDW37","OUT018",1323.02655084213
"FDF02","OUT046",1812.96622036332
"DRL37","OUT046",789.138803247541
"NCF43","OUT046",2052.33020322437
"FDH08","OUT010",467.481296739471
"FDR34","OUT019",545.962970045133
"NCK19","OUT049",3408.82648562675
"NCD55","OUT018",690.503682415129
"FDT27","OUT049",3711.30131188139
"FDQ57","OUT045",1962.52089490341
"FDA47","OUT035",2605.44351997624
"DRG15","OUT027",2165.78310835767
"FDE05","OUT018",1993.91812551526
"FDN46","OUT046",1740.18545595269
"FDX27","OUT027",2665.46650367643
"FDT51","OUT045",1677.27191190827
"FDU33","OUT013",854.852999787047
"FDJ16","OUT027",1957.46287706853
"FDD20","OUT019",309.455992789694
"FDT36","OUT049",735.949192452126
"DRF15","OUT027",3818.62306903817
"FDN52","OUT010",195.80865615899
"FDC22","OUT027",4903.17513763063
"FDX15","OUT045",2689.92958448171
"FDT13","OUT013",3364.83335055459
"FDU04","OUT017",2070.40499267777
"FDU31","OUT019",431.787383896389
"FDW59","OUT027",2555.55367335411
"NCO29","OUT046",2473.35562610105
"FDL15","OUT035",2749.99127633804
"FDI41","OUT049",2694.85074619105
"FDQ48","OUT049",1832.05714702323
"DRI39","OUT013",723.417306285819
"FDI08","OUT013",4364.60271488636
"FDC21","OUT049",1679.7247748969
"FDF58","OUT035",1224.33311010772
"FDS08","OUT010",431.678744275739
"FDE47","OUT045",1917.06642684275
"NCP18","OUT019",313.154773632544
"NCR41","OUT013",1490.988383256
"FDA27","OUT013",3618.18749121026
"FDA43","OUT035",3060.27329957638
"FDA49","OUT045",1602.37821650433
"NCE55","OUT018",2739.60840531834
"DRM49","OUT027",1678.49206230459
"FDF22","OUT027",5306.01939114041
"FDQ15","OUT018",1267.15586978257
"NCS54","OUT017",3396.21907603643
"NCY05","OUT013",686.484900837148
"FDR45","OUT046",3436.63764076175
"FDK57","OUT049",2264.64455172929
"FDF41","OUT010",542.911746588548
"FDV21","OUT046",2277.64298054434
"FDD51","OUT046",807.366527721984
"FDF33","OUT046",2087.95181948257
"FDA38","OUT046",3630.52346905792
"FDR56","OUT045",3260.92641771312
"NCN41","OUT017",2048.45079009803
"FDC60","OUT027",2577.16810925748
"FDB47","OUT045",2837.97161537769
"DRH01","OUT013",3167.40420522082
"FDW08","OUT046",1448.26743101253
"FDF38","OUT027",1745.08834008623
"FDY32","OUT017",2590.32986742183
"FDG34","OUT049",1912.20000026954
"FDG47","OUT019",532.263722846957
"NCF18","OUT035",3207.35334468491
"FDL39","OUT019",503.643602134708
"NCH55","OUT035",2113.49680751602
"DRJ35","OUT049",950.349953321485
"FDS44","OUT035",4043.2530606965
"DRE01","OUT018",3369.41795787202
"FDY39","OUT013",2976.7355672334
"FDY32","OUT018",2412.77639006114
"FDR33","OUT027",3121.12524268628
"NCP50","OUT049",1318.56378278561
"FDZ47","OUT018",1472.2787588742
"FDU57","OUT049",2668.29565605997
"FDY44","OUT013",2899.29971044871
"DRH59","OUT018",1049.10159573535
"FDB03","OUT027",5626.10349839221
"FDY46","OUT045",2469.45601656531
"FDM39","OUT045",2489.67870097224
"FDY36","OUT035",1208.14778158178
"NCM55","OUT035",3102.36500695231
"FDJ50","OUT010",206.919435268551
"DRL60","OUT013",2383.35848567875
"NCJ54","OUT049",3682.03537044784
"FDX59","OUT017",637.739338349083
"FDI07","OUT013",3499.56946647227
"DRF51","OUT010",153.774974519946
"FDM14","OUT017",1806.16102829228
"FDP21","OUT045",3252.64003648316
"FDE40","OUT035",1174.17222663748
"FDE05","OUT035",2599.45668158335
"FDM13","OUT027",3084.30941310723
"FDC34","OUT027",4064.05602927029
"NCI55","OUT018",1774.80849624762
"NCE43","OUT018",2256.24707786185
"FDW58","OUT018",1461.43091534316
"FDG60","OUT045",3580.00385945272
"FDV31","OUT017",2445.95303789789
"FDR47","OUT013",2801.17775556624
"FDM60","OUT019",142.772512279947
"NCF06","OUT018",2931.39851839999
"NCN26","OUT027",2559.73640782259
"FDQ59","OUT049",1378.94548046062
"FDF09","OUT046",819.329987537031
"NCS06","OUT017",4236.48683512669
"FDT44","OUT046",1668.36967076043
"FDI19","OUT017",3783.40544754289
"FDT22","OUT017",936.235092803065
"NCF54","OUT027",4591.85457153184
"DRG25","OUT045",2793.55373307339
"FDB59","OUT017",3074.30841942516
"FDQ37","OUT017",3602.6874848333
"FDP56","OUT035",782.742950367683
"FDW44","OUT035",2638.51059992977
"FDJ26","OUT010",515.039089721997
"FDU43","OUT018",2948.39828614551
"FDW33","OUT045",1538.61552086553
"NCX53","OUT027",3363.81044326225
"FDN56","OUT010",389.644747325655
"DRF15","OUT049",2639.72654308211
"FDO33","OUT017",1837.05339101996
"FDZ39","OUT010",239.405640892804
"NCJ19","OUT017",1028.32757752505
"FDU01","OUT035",3436.44861753365
"FDT12","OUT035",3853.7357486304
"NCM18","OUT018",918.246892131368
"FDP19","OUT017",2532.12560297622
"NCR42","OUT049",755.718067727159
"FDN10","OUT046",1979.27685079955
"FDG44","OUT017",944.884656482542
"FDQ10","OUT046",2713.95149705138
"DRH13","OUT049",1514.93433812977
"FDT52","OUT013",3672.87131468041
"FDM56","OUT045",1761.13771558595
"NCO43","OUT010",288.013350834851
"NCV29","OUT035",2973.89154692465
"NCF06","OUT013",4168.17695415533
"FDO50","OUT035",1489.92188334708
"FDT59","OUT013",3747.20492579504
"FDX40","OUT027",1708.03531924075
"FDE50","OUT017",3463.60085579795
"FDX51","OUT017",3140.86439003066
"NCD30","OUT018",1458.37925560469
"FDK15","OUT013",1746.12043438165
"FDL12","OUT045",1245.88629106884
"FDK46","OUT017",4354.35627453021
"DRH49","OUT010",169.43241022476
"FDQ57","OUT046",2572.44629138401
"FDY59","OUT017",1709.89630169359
"FDO09","OUT018",3512.39337189873
"NCG30","OUT035",1913.09649043722
"FDM09","OUT017",2739.42416541567
"NCN17","OUT027",2811.46833350241
"NCS42","OUT013",1509.26782686261
"FDD02","OUT019",307.441945326338
"FDE34","OUT013",3405.73770864552
"FDU38","OUT045",2731.70516006746
"FDB33","OUT046",2522.518165993
"NCJ29","OUT017",1409.34289775982
"FDZ27","OUT035",765.934410321792
"FDI40","OUT013",1635.18207548109
"FDG22","OUT013",763.201752637539
"FDT51","OUT017",1802.7434972719
"FDF20","OUT018",2868.05302006967
"FDV50","OUT035",1771.8992069257
"FDT02","OUT049",764.275046305977
"DRC49","OUT017",2287.33540338331
"FDF26","OUT049",2493.11921482576
"FDV52","OUT035",1988.14060140946
"FDX59","OUT049",776.60101531824
"FDV25","OUT035",3982.74484355149
"FDW23","OUT027",1666.91566573922
"FDE53","OUT018",1412.38478945992
"FDA19","OUT017",2036.80932088407
"FDH22","OUT046",1925.56681210582
"NCO41","OUT013",1577.73566545001
"FDX12","OUT017",4315.8369517508
"FDF17","OUT013",2980.86342785265
"FDS11","OUT045",3498.09410948275
"FDR51","OUT035",2762.58726541311
"FDT49","OUT010",228.159068962851
"FDC56","OUT013",1995.55522202148
"FDR13","OUT027",2912.57878934982
"FDQ60","OUT035",2109.6768286208
"FDN38","OUT049",4254.13277559599
"NCL29","OUT013",2373.50833316333
"FDO13","OUT027",4289.39138969727
"FDE26","OUT018",2059.11196844669
"FDA31","OUT010",430.77614839906
"FDX14","OUT035",1400.44146393416
"FDA34","OUT045",3194.42171090982
"FDF26","OUT013",2332.8946581038
"FDE38","OUT045",2529.35110396976
"DRI11","OUT046",2107.62286276253
"FDQ60","OUT027",2905.24641110094
"FDL21","OUT027",1581.78846177848
"DRC12","OUT027",5245.40980420997
"FDC47","OUT046",3202.22253155331
"FDE57","OUT045",1787.80426942153
"FDT14","OUT045",2166.34391462708
"NCZ53","OUT046",3499.3607760577
"FDE28","OUT018",3737.30205241066
"FDR19","OUT035",2630.97831071121
"NCF54","OUT019",368.728376291711
"FDZ08","OUT046",1218.63547389484
"NCJ05","OUT018",2508.18131703847
"FDF59","OUT046",1803.37165719336
"NCO05","OUT035",2084.92024543962
"FDW24","OUT018",854.53532942157
"NCX42","OUT018",2681.09267553091
"NCA53","OUT035",953.072732195907
"FDI45","OUT019",413.321980449824
"FDG46","OUT046",2377.27383979907
"FDM20","OUT010",545.014255572667
"FDW11","OUT010",223.245650633033
"FDX08","OUT035",3042.6993512351
"NCK17","OUT035",691.636060676288
"FDK32","OUT018",2303.5932041719
"NCA42","OUT035",2795.63116552221
"DRI01","OUT035",2977.44810499233
"NCL55","OUT049",3971.29400591271
"DRE25","OUT018",1346.4201436573
"FDD14","OUT017",3221.25021371711
"FDB10","OUT046",3337.19150483429
"DRN11","OUT035",2504.0398177604
"FDP38","OUT018",842.584902733931
"NCA30","OUT017",2813.00572269912
"FDT15","OUT017",2882.42569343348
"NCP55","OUT018",890.368774450647
"FDF12","OUT035",2534.92732303068
"FDM21","OUT018",3208.74944209464
"FDX56","OUT035",3787.82098131662
"FDF10","OUT017",2661.16210571595
"FDT32","OUT045",3156.69471233723
"FDM51","OUT018",1298.64556622229
"NCR50","OUT018",2314.52344287107
"FDI19","OUT049",3764.97342262685
"FDX21","OUT017",1670.09041580593
"FDR31","OUT035",2491.09005450562
"FDY02","OUT013",4305.86157404153
"NCA29","OUT045",3337.42840856091
"NCX17","OUT046",3230.89634294969
"FDM12","OUT045",2522.56934698444
"FDI53","OUT027",3970.63717434643
"NCU30","OUT049",3016.86813387993
"FDC56","OUT027",3415.08218738038
"FDK27","OUT018",1563.30680489663
"NCK18","OUT017",3055.02364651589
"FDB52","OUT019",504.345198486627
"DRG25","OUT027",5609.22012258514
"FDZ13","OUT049",948.657639573475
"FDB57","OUT019",499.337113224679
"FDR40","OUT046",1424.06874292447
"NCO14","OUT019",144.028055618777
"NCN19","OUT045",2675.56336047395
"FDQ28","OUT019",317.780040744418
"FDO13","OUT018",2499.90025280969
"FDK48","OUT013",1132.7876635749
"FDU07","OUT018",2271.44217129459
"FDW20","OUT046",2414.03969261502
"FDV12","OUT010",202.392758532002
"FDH24","OUT013",2495.79464346192
"FDV59","OUT049",3441.72741306209
"FDK57","OUT045",1629.2945740406
"FDL16","OUT027",1684.4864382192
"NCQ17","OUT046",2383.39056516411
"FDJ15","OUT018",2642.18119151583
"FDX24","OUT049",1465.9948683035
"FDT47","OUT046",1872.02903692831
"FDT10","OUT049",1060.34519732701
"FDZ37","OUT018",1318.62736664911
"FDW43","OUT027",5694.13829592302
"DRN36","OUT017",1633.50633212513
"FDJ14","OUT045",1295.93979306142
"FDA32","OUT013",3413.07973015196
"FDJ38","OUT019",550.180907982183
"FDQ57","OUT017",2362.2262215048
"NCQ41","OUT019",608.012146241866
"FDG56","OUT049",1101.9064351834
"DRC13","OUT027",2865.91852232909
"FDV55","OUT035",2681.76254122997
"FDQ49","OUT045",2524.36627622399
"FDE29","OUT010",175.616346820095
"FDR03","OUT013",3708.02681267736
"FDD45","OUT049",1458.93604588881
"FDN38","OUT010",557.992453248213
"FDT56","OUT046",808.604931899441
"FDT48","OUT045",3170.24068710573
"FDU03","OUT049",3346.82785010913
"FDC56","OUT010",253.050909705292
"NCO43","OUT027",2588.80040863092
"FDQ27","OUT017",1864.83741330407
"FDR03","OUT046",2880.22093766468
"DRH23","OUT010",169.964062348397
"FDG22","OUT045",686.390900022782
"NCJ42","OUT013",1430.2556011086
"FDR24","OUT046",1487.47085919468
"FDW60","OUT035",3034.87286904752
"FDJ08","OUT013",3258.44869538995
"DRL59","OUT018",922.205650755386
"FDG60","OUT010",496.28675190973
"FDW27","OUT017",2697.22165651344
"FDX14","OUT018",1204.03301206378
"FDC20","OUT013",825.547455451664
"NCS29","OUT018",3344.19110067474
"FDJ56","OUT046",1601.41765500032
"FDB20","OUT019",238.005795554366
"FDL28","OUT027",5645.18238276926
"FDW01","OUT018",2073.03079001732
"FDL03","OUT046",2767.06566661487
"FDX22","OUT049",4084.70246439051
"FDJ21","OUT035",3054.17473108031
"FDR31","OUT045",2534.53562559127
"FDG21","OUT035",2957.27812529635
"FDS22","OUT027",1653.72082843576
"FDK08","OUT035",1683.25865759815
"FDE17","OUT018",2096.00650000579
"NCN30","OUT017",1562.02394238637
"FDT50","OUT046",1324.11668086734
"NCX42","OUT049",2998.04479117597
"FDJ12","OUT035",3573.07396316343
"NCA18","OUT027",2949.61142096051
"FDP23","OUT019",466.760889526604
"FDX12","OUT013",3753.28677278587
"FDN40","OUT018",2286.51662356708
"FDV48","OUT035",1337.47545926746
"NCY54","OUT013",2941.21090756906
"FDL16","OUT010",163.202024459967
"FDR45","OUT018",2489.3960676783
"FDJ52","OUT046",2422.09480699019
"DRG01","OUT017",1428.87552884188
"FDP52","OUT013",3761.25309450449
"FDU58","OUT017",3217.50113008883
"FDL02","OUT045",1678.59353732338
"FDG28","OUT013",3688.12641662111
"FDA19","OUT035",2074.28475599183
"FDW46","OUT027",2175.89974128295
"NCD43","OUT049",1587.03530036517
"DRG39","OUT013",798.805094629196
"NCF55","OUT049",836.235329723796
"FDJ07","OUT046",2124.25781924973
"FDE08","OUT046",2363.63281413811
"FDP56","OUT019",173.862158111031
"FDT45","OUT045",845.741323425295
"FDF17","OUT018",2797.05122428581
"FDX44","OUT046",1352.44475535684
"FDM28","OUT027",5043.70293472878
"FDI36","OUT049",3310.00246334328
"FDS07","OUT045",1721.99024692481
"FDD36","OUT045",2035.12884810191
"FDW11","OUT046",1040.89977561739
"FDN40","OUT049",2406.19593646517
"NCQ18","OUT049",1676.80662833121
"NCQ54","OUT017",3434.46354531059
"NCS42","OUT045",1703.40683646059
"DRH39","OUT010",188.233730129712
"FDC09","OUT027",2817.54087689906
"FDT08","OUT010",351.805801303018
"FDC08","OUT035",4125.45761094294
"FDT20","OUT017",700.251411209409
"FDS35","OUT035",1227.34328935357
"FDX58","OUT018",2893.68083918628
"FDW58","OUT046",2033.60329621771
"DRD27","OUT046",1508.5370362506
"FDH32","OUT019",232.22820805105
"FDS26","OUT035",4544.26357616454
"FDQ31","OUT046",1500.19732946469
"FDP11","OUT018",3316.03392770809
"FDD58","OUT017",1554.06621310607
"FDM33","OUT045",3251.89951633959
"FDZ16","OUT049",3381.59889416757
"NCS29","OUT010",558.321206047663
"NCM18","OUT019",194.253112145391
"FDP11","OUT049",3195.7738431185
"NCC42","OUT017",2267.8294011545
"DRM23","OUT046",2611.33331131885
"NCN55","OUT027",4573.54312898577
"FDK46","OUT013",4243.24025676545
"FDR01","OUT046",3784.566938846
"NCA05","OUT045",1914.01491756883
"NCP43","OUT017",3059.53861201184
"FDR12","OUT010",355.867161384018
"FDQ01","OUT013",3633.15375835412
"FDM13","OUT046",1924.26253890637
"FDQ19","OUT017",3999.19172380157
"FDK56","OUT019",438.565260336125
"NCX06","OUT010",490.734507165813
"FDO56","OUT027",3318.50603199147
"FDU45","OUT045",1982.13039018266
"FDI16","OUT019",166.265710860843
"FDL32","OUT046",1988.51394221433
"FDA07","OUT046",2478.88296599186
"FDA14","OUT045",2150.18717617782
"FDV46","OUT027",3367.76547743233
"NCO07","OUT035",3400.33897188513
"NCP41","OUT046",1961.90542185494
"FDY60","OUT018",1673.94870893111
"FDN38","OUT017",3386.66906935368
"FDO15","OUT046",1273.79170778359
"FDT60","OUT013",2339.09783911124
"FDA55","OUT035",4514.08186926723
"FDE02","OUT010",199.001066964166
"DRJ39","OUT049",3358.88425391957
"FDV34","OUT035",1372.10802480416
"FDS20","OUT027",4713.75840106428
"FDF02","OUT027",3031.48318637631
"FDW40","OUT017",2438.68457330119
"NCB43","OUT046",2818.53250175558
"FDR58","OUT017",1551.22150238198
"DRJ59","OUT035",788.010182305171
"NCD30","OUT017",1706.96987763022
"FDE14","OUT017",1814.20522277718
"FDC28","OUT018",1479.229869594
"FDU16","OUT018",1321.17440230953
"NCD19","OUT035",865.393343451729
"FDU21","OUT046",750.013162484424
"FDV59","OUT027",4981.15084105996
"FDU03","OUT045",2882.61589471365
"FDC33","OUT010",583.546410587097
"NCR42","OUT035",595.614375780751
"DRH59","OUT035",1369.6596717034
"NCM31","OUT035",2219.99478382367
"FDS50","OUT035",3344.77441606894
"FDP39","OUT046",921.964015265096
"FDQ55","OUT013",1984.96606404892
"FDV36","OUT019",282.971769628189
"FDI05","OUT027",2333.01523149284
"FDS45","OUT027",2716.60926225239
"FDA39","OUT045",772.663569365615
"FDC37","OUT010",216.842254685751
"FDJ60","OUT027",4306.97070288349
"DRQ35","OUT046",2246.07249944176
"NCJ06","OUT046",1984.30659416762
"NCY42","OUT018",2050.22305907494
"DRM37","OUT049",3411.11693400038
"FDR14","OUT045",888.733241363066
"FDE51","OUT049",766.634271165909
"FDT33","OUT017",2720.83418803082
"FDR08","OUT013",1715.86213866539
"FDE36","OUT010",412.434036491557
"FDL22","OUT019",284.902076590054
"FDR44","OUT013",2244.81449767205
"FDI56","OUT019",271.623407988518
"FDE47","OUT010",278.902803100164
"FDV27","OUT010",214.262615382609
"FDV10","OUT049",860.508017303897
"FDC40","OUT045",1328.52302448235
"NCX41","OUT013",3223.37903483079
"NCQ38","OUT027",2602.41798814714
"FDV12","OUT027",2722.02145692655
"FDE52","OUT017",1448.92719932095
"FDG20","OUT027",4601.31182327439
"FDV16","OUT027",1595.48398564501
"FDI32","OUT017",2433.15314016297
"FDJ32","OUT049",1084.64844018389
"FDN39","OUT018",2377.91386181851
"FDY34","OUT017",2929.59671182527
"FDC14","OUT035",791.377545875325
"FDA55","OUT017",4779.65898397563
"FDZ50","OUT010",562.473094756618
"DRG13","OUT049",2408.58910514541
"FDP01","OUT013",2291.39131289643
"NCG54","OUT017",2832.44747051901
"FDM13","OUT045",1761.61821893523
"NCO18","OUT027",4984.11080244966
"NCW41","OUT013",2715.35159571451
"FDM52","OUT027",3893.15442246125
"NCF55","OUT035",843.56293888063
"FDT09","OUT046",2185.02405624478
"NCM19","OUT035",1731.32867171473
"FDW12","OUT018",2046.09375060383
"FDP15","OUT019",652.843629440329
"FDK36","OUT045",886.586667701074
"FDZ25","OUT035",2916.88195350914
"NCW06","OUT049",3365.10302643187
"FDW60","OUT046",3182.61493998657
"DRC49","OUT013",2507.85217833778
"NCT17","OUT035",3125.55253799413
"NCN06","OUT018",2465.65998517077
"FDC45","OUT013",2789.5737464728
"DRJ47","OUT019",484.320407507713
"NCF06","OUT045",3468.64776244644
"FDE21","OUT010",278.27238123467
"DRG27","OUT013",750.595008178745
"FDW40","OUT049",2163.00150530321
"NCO53","OUT046",2938.90811597755
"FDE23","OUT049",932.053168446517
"FDQ16","OUT046",1736.69365134694
"FDS26","OUT045",4011.08803709049
"FDZ13","OUT010",144.850314689397
"FDS14","OUT049",2409.92331626937
"FDC10","OUT045",1645.33250594121
"FDY16","OUT049",3160.40099828043
"FDJ20","OUT035",2186.77936214502
"FDV43","OUT035",694.289372970419
"FDZ32","OUT027",2820.75094569642
"FDR23","OUT046",2764.15441728618
"FDN24","OUT035",886.695246107311
"FDE34","OUT027",5001.21784146236
"FDU31","OUT013",3261.05835101501
"FDW33","OUT018",1573.37397478101
"FDU26","OUT046",1770.55386465869
"FDE20","OUT027",4762.62784322354
"NCW05","OUT035",2097.5463445784
"FDB22","OUT018",2459.00167026917
"FDO56","OUT046",2220.27527198377
"FDA19","OUT027",3765.24401158478
"DRI39","OUT045",915.320066542246
"FDH52","OUT018",859.929491684103
"FDZ50","OUT035",3799.96178676844
"NCN42","OUT035",2742.47844419327
"FDB53","OUT013",2580.87420108193
"DRG11","OUT017",2041.22543904572
"DRK11","OUT027",3604.9754795184
"FDQ60","OUT017",2053.23723829552
"FDT36","OUT017",694.925414122004
"DRG25","OUT018",2931.22456670552
"DRJ23","OUT046",3088.23098172493
"FDG05","OUT035",2496.97715447299
"NCK06","OUT018",1871.13292074197
"FDU52","OUT017",2352.22542286638
"FDW07","OUT018",1307.8720810046
"NCM17","OUT045",810.606890557125
"FDA22","OUT045",2969.83401521886
"NCA41","OUT018",2769.62901727097
"FDF38","OUT035",836.118584894942
"FDH52","OUT046",1058.13022679589
"FDY58","OUT019",582.65001364157
"FDZ16","OUT045",3159.55939972394
"NCM18","OUT017",1122.68297971738
"FDA22","OUT018",2311.63941125677
"NCJ43","OUT035",2896.59923221946
"FDI34","OUT027",5897.21048793106
"FDG56","OUT046",1127.7120934186
"FDS34","OUT046",2065.37048797329
"DRC01","OUT035",948.407471505603
"FDQ04","OUT035",835.221228739785
"FDK04","OUT035",872.451788285243
"FDT51","OUT049",1921.93106631242
"FDV26","OUT017",3624.09979623295
"FDS04","OUT049",1963.54558441807
"FDW43","OUT018",2900.93267776174
"FDQ28","OUT010",354.734417893041
"NCK06","OUT017",1984.92940257441
"FDS23","OUT018",2064.54349616164
"FDZ36","OUT019",519.226828133982
"FDE56","OUT018",843.780313986338
"FDW10","OUT027",4929.6874682683
"NCN14","OUT045",2697.70831240884
"NCQ18","OUT045",1711.32006318187
"FDW08","OUT017",1683.42801126079
"FDU43","OUT035",4375.20321586299
"FDR33","OUT010",283.165562012482
"FDM24","OUT010",376.105738310871
"NCZ05","OUT046",1813.16009331088
"NCV41","OUT035",1981.12543085882
"FDV11","OUT018",2920.43754269703
"NCY05","OUT035",693.586651144916
"FDV44","OUT018",2711.09880987766
"FDW32","OUT049",1457.29082612704
"NCU18","OUT027",3422.34860444604
"NCC43","OUT035",4006.97151641235
"FDW19","OUT013",1741.14304380284
"FDN31","OUT035",3183.73454330144
"FDI48","OUT045",834.10373538523
"FDS24","OUT017",1386.06828285492
"FDF46","OUT049",2007.779291305
"DRG23","OUT017",2196.6974770465
"FDG14","OUT018",2361.29861962062
"NCY30","OUT049",3136.84629372638
"FDO28","OUT018",1617.95756996565
"DRD24","OUT035",2244.50728653278
"FDI33","OUT049",1537.5504300584
"FDN32","OUT046",2891.42503852112
"FDR16","OUT045",3886.498333959
"FDF26","OUT046",2484.89859057598
"NCN29","OUT018",789.344799465113
"FDE20","OUT045",3044.7547065134
"FDA46","OUT046",3271.87490672449
"FDU28","OUT045",2579.74551169691
"FDQ48","OUT045",1610.21186762474
"FDV36","OUT013",2188.10622722201
"FDR14","OUT018",821.054273681483
"FDP23","OUT017",3734.76246676197
"FDP56","OUT013",844.138908375152
"FDK48","OUT010",171.075834713768
"FDR48","OUT046",2625.60047033235
"NCY29","OUT049",926.704029891381
"FDM22","OUT018",800.762590088356
"DRJ01","OUT013",2520.27763980372
"FDZ43","OUT045",3837.36514715454
"FDV03","OUT035",2788.16650030656
"FDX11","OUT027",4809.81321738189
"NCA41","OUT027",4800.15230418631
"FDE38","OUT017",2516.08939592897
"FDI27","OUT018",820.395956287113
"FDN32","OUT013",3385.04559135147
"NCN43","OUT017",2125.83009643573
"FDB47","OUT027",5311.22061984388
"FDV03","OUT017",2521.35846591352
"NCN30","OUT045",1494.41014237722
"NCV54","OUT010",261.177748739392
"FDV07","OUT013",1424.27014646081
"FDP07","OUT049",2899.60538445787
"FDK48","OUT018",1053.92227914418
"FDM15","OUT019",346.34536111062
"FDY19","OUT027",3159.30823658773
"FDK46","OUT046",3426.8473695387
"FDY11","OUT045",1182.2281532942
"FDH09","OUT046",914.664450698713
"FDO08","OUT027",4348.70319571036
"FDU14","OUT013",3812.11768732802
"FDD22","OUT027",3292.65626879129
"FDM27","OUT017",2738.44293086276
"FDL02","OUT027",2856.91307119293
"NCA17","OUT035",2362.96906440704
"FDE38","OUT019",509.592915875185
"NCG07","OUT049",3488.38277990528
"DRC27","OUT013",4357.52554580433
"FDA27","OUT035",3673.66326406664
"FDW40","OUT045",2067.52514497249
"DRI11","OUT013",1889.97581889755
"FDN50","OUT046",1611.50820366667
"FDR12","OUT046",3008.2213736393
"FDT34","OUT027",3034.40279417869
"FDW11","OUT035",1172.39275587368
"NCO30","OUT027",4789.17297984742
"FDZ34","OUT017",3750.54026954562
"FDU45","OUT017",2035.69073792922
"NCD42","OUT035",751.78479096004
"FDX25","OUT045",2972.26757559116
"NCR29","OUT046",1020.10714109553
"FDX43","OUT019",523.249477659625
"FDB04","OUT010",195.52538652402
"FDR49","OUT027",1848.4668893804
"FDS39","OUT018",1717.11253518067
"FDW58","OUT045",1621.25977543877
"FDG22","OUT019",170.27739357471
"FDG31","OUT017",1044.52384591512
"NCV53","OUT027",5327.45830836803
"DRJ37","OUT035",2756.40135788759
"FDV07","OUT035",1662.78741254613
